입원외래구분,코드,3단질병명,순위,환자수,내원일수,청구건수,요양급여비용총액,보험자부담금
입원,T85,"기타 내부 인공삽입장치, 삽입물 및 이식편의 합병증",200,1210,5954,1451,3766796,3036600
입원,R11,구역 및 구토,202,1205,2900,1277,695725,529451
입원,L72,피부 및 피하조직의 모낭낭,203,1158,4259,1197,1183913,888258
입원,M10,통풍,204,1138,9031,1388,1595030,1201664
입원,S56,아래팔 부위의 근육 및 힘줄의 손상,205,1132,9063,1267,2218575,1649204
입원,K62,항문 및 직장의 기타 질환,206,1131,3938,1214,1629050,1244875
입원,N85,자궁경부를 제외한 자궁의 기타 비염증성 장애,207,1124,2933,1231,1907152,1413522
입원,A08,바이러스성 및 기타 명시된 장감염,208,1122,3671,1198,931686,699097
입원,N64,유방의 기타 장애,209,1096,2399,1134,1054100,762307
입원,F41,기타 불안장애,210,1095,11468,1526,1502349,1128190
입원,D37,구강 및 소화기관의 행동양식 불명 또는 미상의 신생물,211,1094,7529,1367,4118033,3417076
입원,M16,고관절증,212,1072,14598,1651,5739003,4381850
입원,C19,직장구불결장접합부의 악성 신생물,213,1060,26868,4490,11493784,10267930
입원,I42,심근병증,214,1039,11647,1500,9920715,8989208
입원,H04,눈물계통의 장애,215,1022,1907,1106,1317336,1008401
입원,C83,비소포성 림프종,216,1011,38865,4536,22157585,20333691
입원,D34,갑상선의 양성 신생물,217,1009,3427,1079,1638690,1095199
입원,K65,복막염,218,1002,11954,1321,5982091,4748334
입원,S80,아래다리의 표재성 손상,219,996,6023,1067,888645,665541
입원,Z09,악성 신생물 이외의 병태에 대한 치료후 추적검사,220,993,2343,1024,1575418,1186207
입원,K71,독성간질환,221,981,9302,1257,2225088,1730270
입원,J93,기흉,222,975,9871,1377,4920122,3794927
입원,T14,상세불명의 신체부위의 손상,223,969,5329,1041,1203893,896262
입원,D06,자궁경부의 제자리암종,224,953,6737,1288,2549078,2107199
입원,G20,파킨슨병,225,950,52638,3118,8993470,7648244
입원,C24,담도의 기타 및 상세불명 부분의 악성 신생물,226,929,35352,4456,14000173,12564931
입원,S81,아래다리의 열린상처,227,927,7037,1024,1520495,1140046
입원,C71,뇌의 악성 신생물,228,925,59245,4448,18632431,16743444
입원,K91,달리 분류되지 않은 소화계통의 처치후 장애,229,923,9856,1321,3960568,3322056
입원,H02,눈꺼풀의 기타 장애,230,912,1250,958,968030,762668
입원,I66,뇌경색증을 유발하지 않은 대뇌동맥의 폐쇄 및 협착,230,912,7252,1114,2923968,2219753
입원,L02,"피부의 농양, 종기 및 큰종기",232,905,8183,1052,1924643,1454425
입원,M62,근육의 기타 장애,233,902,6092,1034,1481891,1110880
입원,A15,세균학적 및 조직학적으로 확인된 호흡기결핵,234,899,21285,1586,7736964,7456980
입원,S20,흉부의 표재성 손상,235,895,4210,945,671949,484980
입원,R91,폐의 진단영상검사상 이상소견,236,894,3039,1002,1674804,1281069
입원,D70,무과립구증,237,884,6990,1334,3277830,3009241
입원,S76,엉덩이 및 대퇴 부위의 근육 및 힘줄의 손상,238,878,8909,984,1560936,1155248
입원,M53,달리 분류되지 않은 기타 등병증,239,866,6195,1314,841858,625956
입원,M05,혈청검사양성 류마티스관절염,240,844,9979,1663,2707765,2312896
입원,G93,뇌의 기타 장애,241,842,56748,3060,10398664,8137798
입원,J03,급성 편도염,242,840,4039,907,679362,515283
입원,J35,편도 및 아데노이드의 만성 질환,243,828,2418,862,1118088,869497
입원,N21,하부요로의 결석,244,825,2722,902,1071223,810505
입원,C15,식도의 악성 신생물,245,823,31097,3739,13182479,11911924
입원,M86,골수염,246,813,19548,1290,5127676,3950894
입원,C92,골수성 백혈병,247,811,42466,2750,34251799,31365855
입원,B17,기타 급성 바이러스간염,248,807,6552,928,1676650,1265885
입원,D11,주침샘의 양성 신생물,249,806,4178,878,2716952,1856319
입원,A16,세균학적으로나 조직학적으로 확인되지 않은 호흡기결핵,250,797,10773,1195,4305729,4133730
입원,S96,발목 및 발 부위의 근육 및 힘줄의 손상,251,792,7983,893,1567441,1164695
입원,J33,코폴립,252,790,2516,819,1974339,1442716
입원,K55,장의 혈관장애,253,789,6684,952,3105447,2403078
입원,D33,뇌 및 중추신경계통의 기타 부분의 양성 신생물,254,781,14450,1379,6588326,5967742
입원,S23,"흉곽의 관절 및 인대의 탈구, 염좌 및 긴장",255,780,4945,842,604786,453412
입원,D18,모든 부위의 혈관종 및 림프관종,256,769,3925,869,1878230,1386890
입원,C77,림프절의 이차성 및 상세불명의 악성 신생물,257,765,8780,1180,3996587,3496398
입원,N43,음낭수종 및 정액류,258,759,2519,795,1213095,930738
입원,N41,전립선의 염증성 질환,259,756,5302,898,1556841,1178056
입원,M22,무릎뼈의 장애,260,751,4796,898,717284,528499
입원,J90,달리 분류되지 않은 흉막삼출액,261,748,8081,970,3056841,2469358
입원,M84,골연속성의 장애,261,748,8900,927,2887429,2206369
입원,K22,식도의 기타 질환,263,747,5836,950,2902048,2234977
입원,T82,"심장 및 혈관 인공삽입장치, 삽입물 및 이식편의 합병증",264,743,4910,1413,4967596,4432173
입원,J44,기타 만성 폐쇄성 폐질환,264,743,11631,1250,3037583,2367775
입원,T42,"항뇌전증제, 진정제-수면제 및 항파킨슨제에 의한 중독",266,738,2155,810,1140016,887372
입원,G95,척수의 기타 질환,267,737,25183,1675,6598361,5045914
입원,D01,기타 및 상세불명의 소화기관의 제자리암종,268,735,4949,939,2452269,2161095
입원,M81,병적 골절이 없는 골다공증,269,727,1721,837,195506,151065
입원,D23,피부의 기타 양성 신생물,270,725,2765,758,727272,538369
입원,R20,피부감각의 장애,271,721,1303,751,601332,387346
입원,I71,대동맥동맥류 및 박리,271,721,9718,1100,15678019,14174462
입원,C90,다발골수종 및 악성 형질세포신생물,273,718,33721,3394,19388337,17824311
입원,S73,"고관절의 관절 및 인대의 탈구, 염좌 및 긴장",274,716,4784,815,705064,527935
입원,E16,췌장내분비의 기타 장애,275,711,2508,836,637081,496537
입원,T50,"이뇨제 및 기타 상세불명의 약물, 약제 및 생물학적 물질에 의한 중독",276,707,1615,756,750638,580580
입원,S64,손목 및 손 부위의 신경의 손상,277,705,4417,738,1234577,926286
입원,S53,"팔꿈치의 관절 및 인대의 탈구, 염좌 및 긴장",278,704,6141,820,1291929,951853
입원,S30,"복부, 아래등 및 골반의 표재성 손상",279,700,3565,740,643250,472989
입원,F00,알츠하이머병에서의 치매(G30.-+),280,696,102705,3987,8570281,6566167
입원,N28,달리 분류되지 않은 신장 및 요관의 기타 장애,281,690,4104,796,2012169,1512695
입원,S05,눈 및 안와의 손상,281,690,2876,789,1278345,969449
입원,H90,전음성 및 감각신경성 청력소실,283,683,3060,767,3076286,2019547
입원,D64,기타 빈혈,283,683,2431,808,876246,682817
입원,G50,삼차신경의 장애,285,681,3515,789,1472961,1043050
입원,K72,달리 분류되지 않은 간부전,286,679,9339,1067,5302006,4385461
입원,J47,기관지확장증,287,671,4382,818,1826689,1399373
입원,M93,기타 골연골병증,288,669,7542,841,1711653,1247191
입원,D16,골 및 관절연골의 양성 신생물,288,669,3974,726,1427652,1058487
입원,A75,발진티푸스,290,666,4479,709,1036551,776962
입원,J36,편도주위농양,290,666,3366,752,856033,639670
입원,K11,침샘의 질환,292,665,2623,738,1011254,732897
입원,I70,죽상경화증,293,661,6842,882,4926421,3914669
입원,H65,비화농성 중이염,294,660,3045,752,1579691,1211975
입원,T31,포함된 신체표면의 정도에 따라 분류된 화상,295,655,12897,1038,6003328,5084575
입원,I62,기타 비외상성 두개내출혈,296,651,29956,1750,7951227,6703830
입원,H36,달리 분류된 질환에서의 망막장애,297,649,1662,822,2112057,1684189
입원,J00,급성 비인두염[감기],298,641,936,719,122421,93727
입원,D50,철결핍빈혈,299,639,2553,739,689432,528247
입원,T25,발목 및 발의 화상 및 부식,300,637,10759,853,2677524,2237682
입원,E05,갑상선독증[갑상선기능항진증],301,629,3792,780,1267415,927149
입원,M96,달리 분류되지 않은 처치후 근골격장애,302,628,6862,781,1954287,1480443
입원,J30,혈관운동성 및 알레르기성 비염,303,623,884,671,214774,163847
입원,S27,기타 및 상세불명의 흉곽내기관의 손상,304,622,6476,775,2816852,2220202
입원,R31,상세불명의 혈뇨,304,622,1662,668,736608,567827
입원,T23,손목 및 손의 화상 및 부식,304,622,6850,764,1992963,1678052
입원,E86,용적고갈,307,609,1156,640,292730,223266
입원,T63,독액성 동물과의 접촉의 독성효과,308,599,2355,642,561092,434416
입원,Z50,재활처치를 포함한 치료를 위하여 보건서비스와 접하고 있는 사람,309,598,32138,1351,6659234,5237073
입원,D14,중이 및 호흡계통의 양성 신생물,310,597,2346,656,1553300,1145271
입원,D36,기타 및 상세불명 부위의 양성 신생물,311,595,3457,652,1479795,1097216
입원,S14,목부위의 신경 및 척수의 손상,312,591,32309,1781,7607297,5964157
입원,T24,발목 및 발을 제외한 엉덩이 및 다리의 화상 및 부식,313,590,7306,738,2198381,1744581
입원,I72,기타 동맥류 및 박리,314,586,3892,724,2804028,2193955
입원,J01,급성 부비동염,314,586,3479,641,638295,481771
입원,Z98,기타 수술후 상태,316,585,6162,658,880612,653937
입원,S91,발목 및 발의 열린상처,317,584,4648,656,887239,660557
입원,M66,윤활막 및 힘줄의 자연파열,318,581,5471,730,1366641,1014363
입원,I64,출혈 또는 경색증으로 명시되지 않은 뇌졸중,319,577,5386,757,1101778,768966
입원,J02,급성 인두염,320,572,1455,630,220608,167609
입원,H27,수정체의 기타 장애,321,571,1267,634,1394105,1103696
입원,C49,기타 결합조직 및 연조직의 악성 신생물,322,568,17221,2191,6055844,5348949
입원,J84,기타 간질성 폐질환,323,564,8695,973,5301013,4440077
입원,B34,상세불명 부위의 바이러스감염,324,561,2184,653,419575,322216
입원,T20,머리 및 목의 화상 및 부식,325,560,5874,687,1766382,1455975
입원,I95,저혈압,326,558,2717,652,617926,457114
입원,R73,혈당치상승,327,554,1097,586,147414,118723
입원,K30,기능성 소화불량,327,554,1568,592,452878,345915
입원,M46,기타 염증성 척추병증,329,553,16290,979,4524639,3477519
입원,T84,"내부 정형외과적 인공삽입장치, 삽입물 및 이식편의 합병증",330,552,10671,797,4350569,3331823
입원,H53,시각장애,331,549,1530,588,694373,453265
입원,J69,고체 및 액체에 의한 폐렴,332,541,12169,1000,4779200,3891162
입원,J39,상기도의 기타 질환,333,537,3824,638,1517119,1139440
입원,K09,달리 분류되지 않은 구강영역의 낭,333,537,1731,558,856916,638822
입원,S65,손목 및 손 부위의 혈관의 손상,335,536,4284,558,1143109,849973
입원,R57,달리 분류되지 않은 쇼크,336,533,7907,798,6828378,5724221
입원,R94,기능검사의 이상결과,337,529,1162,570,388758,299494
입원,M76,발을 제외한 다리의 골부착부병증,338,525,3611,646,609107,453407
입원,C44,기타 피부의 악성 신생물,339,524,5034,746,1999923,1781141
입원,C23,담낭의 악성 신생물,340,522,19278,2495,7026277,6267406
입원,G46,뇌혈관질환에서의 뇌의 혈관증후군(I60-I67†),341,520,5572,633,1137060,776118
입원,K51,궤양성 대장염,342,509,4886,861,1853548,1602149
입원,H71,중이의 진주종,343,506,2833,583,1801040,1379014
입원,T18,소화관속의 이물,344,502,1582,558,683793,508248
입원,T60,유해생물방제제(농약)의 독성효과,345,499,2591,570,1543064,1211401
입원,N73,기타 여성골반염증질환,346,497,3342,581,823256,608689
입원,G57,다리의 단일신경병증,347,492,4447,586,917157,681837
입원,M70,"사용, 과용 및 압박에 관련된 연조직장애",348,490,3312,544,875446,684762
입원,I69,뇌혈관질환의 후유증,349,489,31527,1552,3591982,2727413
입원,N31,달리 분류되지 않은 방광의 신경근육기능장애,350,487,2351,698,645627,500717
입원,T58,일산화탄소의 독성효과,351,481,3006,630,943561,718656
입원,D43,뇌 및 중추신경계통의 행동양식 불명 또는 미상의 신생물,352,474,10682,918,4154509,3707311
입원,I26,폐색전증,353,469,5296,650,2658267,2185160
입원,C85,기타 및 상세불명 유형의 비호지킨림프종,354,464,9263,1259,4450634,4044536
입원,D10,입 및 인두의 양성 신생물,355,463,1230,483,513782,388377
입원,R40,"기면, 혼미 및 혼수",356,462,26455,1413,3035795,2347458
입원,F06,"뇌손상, 뇌기능이상 및 신체질환에 의한 기타 정신장애",357,454,38902,1728,3694905,2784825
입원,S60,손목 및 손의 표재성 손상,358,452,1572,464,340430,255363
입원,G53,달리 분류된 질환에서의 뇌신경장애,359,451,4225,541,646999,478013
입원,D69,자반 및 기타 출혈성 병태,359,451,3760,699,1973086,1597901
입원,S70,엉덩이 및 대퇴의 표재성 손상,359,451,2860,479,458840,341473
입원,G25,기타 추체외로 및 운동 장애,362,445,2591,555,844044,640652
입원,N75,바르톨린선의 질환,363,440,1119,458,338901,257796
입원,S51,아래팔의 열린상처,364,439,2189,477,538935,407591
입원,K04,치수 및 근단주위조직의 질환,365,438,1243,485,327920,243818
입원,L60,손발톱장애,366,437,1595,470,293584,219325
입원,F43,심한 스트레스에 대한 반응 및 적응장애,367,436,3379,647,595892,440789
입원,S36,복강내기관의 손상,368,434,6493,606,4870587,4000151
입원,H11,결막의 기타 장애,369,429,542,466,181150,144008
입원,G12,척수성 근위축 및 관련 증후군,369,429,28916,1994,5561751,4775309
입원,R52,달리 분류되지 않은 통증,371,419,1250,468,310539,227619
입원,I11,고혈압성 심장병,372,414,2388,460,630693,479014
입원,F25,조현정동장애,373,413,47877,2324,4561292,3733724
입원,M35,결합조직의 기타 전신침범,374,408,6618,765,1775741,1514922
입원,R19,소화계통 및 복부의 기타 증상 및 징후,375,407,1121,427,559531,410858
입원,G55,달리 분류된 질환에서의 신경근 및 신경총 압박,376,405,3830,466,819810,609369
입원,I80,정맥염 및 혈전정맥염,377,404,2908,534,1808925,1437452
입원,K73,달리 분류되지 않은 만성 간염,378,399,2634,476,403452,300169
입원,E03,기타 갑상선기능저하증,378,399,1977,648,313311,230546
입원,J85,폐 및 종격의 농양,380,395,6888,556,2959014,2333959
입원,S90,발목 및 발의 표재성 손상,381,393,1915,417,293509,219841
입원,T22,손목 및 손을 제외한 어깨와 팔의 화상 및 부식,382,392,3785,469,1019412,791382
입원,R25,이상불수의운동,382,392,1082,424,449071,314689
입원,F33,재발성 우울장애,382,392,16059,966,1849377,1383383
입원,K12,구내염 및 관련 병변,385,386,2506,439,693553,520858
입원,R47,달리 분류되지 않은 언어장애,386,384,928,411,414548,264208
입원,D30,비뇨기관의 양성 신생물,387,383,2460,455,1087718,815940
입원,J96,달리 분류되지 않은 호흡부전,388,382,10629,808,5099567,4202944
입원,Q21,심장중격의 선천기형,389,380,2761,466,5075835,4682021
입원,R05,기침,390,377,625,412,188109,143694
입원,M06,기타 류마티스관절염,391,376,3795,594,1091276,870782
입원,S40,어깨 및 위팔의 표재성 손상,392,375,1985,398,326942,242786
입원,I98,달리 분류된 질환에서의 순환계통의 기타 장애,393,373,3564,555,2025316,1627741
입원,Z08,악성 신생물에 대한 치료후 추적검사,394,367,1360,450,633397,553956
입원,N70,난관염 및 난소염,394,367,3343,448,1290092,950688
입원,K43,복벽탈장,396,364,2618,424,1220803,946641
입원,T00,여러 신체부위를 침범한 표재성 손상,397,362,1335,377,347377,244545
